Unnamed: 0,Country,YearMonth,Query1,Query2,Query3,Query4,Query5,Query6,Query7,Query8,Query9,Query10,Query11,Query12,Query13,Query14,Query15,Query16,Query17,Query18,Query19,Query20,Query21,Query22,Query23,Query24,Query25,Query26,Query27,Query28,Query29,Query30,Query31,Query32,Query33,Query34,Query35,Query36,Query37,Query38,Query39,Query40
724,PH,2022-12-01,feminism meaning,feminist meaning,feminism in india,intersectional feminism,intersectional feminism,lesbian feminism,feminism meaning,lesbian feminism,feminism little girls,mad max feminism,third wave feminism,feminism in london,white feminism,marxism,second wave feminism,everyday feminism,modern feminism,feminism meaning,feminism meaning in english,misogyny,emma watson feminism speech,intersectional feminism,feminism is for everybody pdf,,,,,,,,,,,,,,,,,
725,PH,2022-12-01,feminism meaning,feminist meaning,women against feminism,intersectional feminism,intersectional feminism,lesbian feminism,feminist meaning,lesbian feminism,feminism in london,mad max fury road feminism,third wave feminism,functionalism,white feminism,women against feminism,everyday feminism,feminist movement,betty friedan,feminism meaning,feminism meaning in telugu,misogyny,emma watson feminism quotes,intersectional feminism,feminism is for everybody,,,,,,,,,,,,,,,,,
726,PH,2022-12-01,feminism meaning,feminism meaning,women against feminism,intersectional feminism,intersectional feminism,lesbian feminism,feminist meaning,lesbian feminism,women against feminism,feminism meaning,third wave feminism,functionalism,white feminism,radical feminism,everyday feminism,feminist movement,betty friedan,feminist meaning,sexism,sexist,feminism is bullshit,nicki minaj feminism,bell hooks feminism is for everybody,,,,,,,,,,,,,,,,,
727,PH,2022-01-01,feminism meaning,feminism meaning,women against feminism,intersectional feminism,mad max feminism,feminist theory,feminist meaning,lesbian feminism,women against feminism,feminism meaning,third wave feminism,star wars feminism,black feminism,radical feminism,everyday feminism,feminist movement,betty friedan,feminism meaning,i need feminism because,women against feminism,feminism is bullshit,feminism in america,bell hooks,articles on feminism,,,,,,,,,,,,,,,,
728,PH,2022-02-01,feminism meaning,feminism meaning,cats against feminism,intersectional feminism,feminist meaning,white feminism,feminist meaning,feminine meaning,shailene woodley feminism,feminism meaning,third wave feminism,feminism meaning,black feminism,radical feminism,emma watson feminism,feminism today,milo yiannopoulos,feminist meaning in hindi,lauren southern feminism,different types of feminism,feminism meaning,gone girl feminism,why feminism is bad,socialist feminism,,,,,,,,,,,,,,,,
729,PH,2022-02-01,feminism meaning,feminist meaning,emma watson feminism,intersectional feminism,feminist meaning,white feminism,feminist meaning,feminine meaning,kaley cuoco,feminism meaning,third wave feminism,feminism meaning,everyday feminism,radical feminism,ano ang ibig sabihin ng feminism ayon kay emma watson,history of feminism,post feminism,feminism meaning in telugu,meninist,types of feminism,egalitarian definition,meninism,why feminism is wrong,socialist feminism,,,,,,,,,,,,,,,,
730,PH,2022-03-01,feminism meaning,feminism meaning,emma watson feminism,intersectional feminism,feminist meaning,white feminism,fourth wave feminism,feminine meaning,kaley cuoco feminism,feminism meaning,third wave feminism,feminism meaning,everyday feminism,radical feminism,ano ang papel ng mga lalaki sa feminism,feminism history,radical feminism,feminism meaning in kannada,connie britton feminism,types of feminism,humanism,meninism,betty friedan,ladies against feminism,,,,,,,,,,,,,,,,
731,PH,2022-03-01,feminism meaning,feminism meaning,emma watson,intersectional feminism,feminism meaning,white feminism,fourth wave feminism,feminism quotes,everyday feminism,feminism meaning,third wave feminism,feminist meaning,everyday feminism,radical feminism,what is a feminist,feminism history,feminism meaning,feminism meaning in english,emma watson feminism,types of feminism,mad max fury road feminism,meninism,phyllis schlafly,chimamanda ngozi adichie,,,,,,,,,,,,,,,,
732,PH,2022-03-01,feminism meaning,feminism meaning,emma watson feminism,intersectional feminism,feminism meaning,white feminism,fourth wave feminism,feminism quotes,everyday feminism,feminism meaning,third wave feminism,feminist meaning in tamil,everyday feminism,radical feminism,what is a feminist,history of feminism,feminist meaning,feminism meaning in tamil,emma watson feminism,ladies against feminism,poems about feminism,chicana feminism,phyllis schlafly,rosie the riveter,,,,,,,,,,,,,,,,
733,PH,2022-04-01,feminism meaning,feminism meaning,emma watson feminism,intersectional feminism,feminism meaning,white feminism,women against feminism,feminism quotes,everyday feminism,feminism meaning,third wave feminism,feminist meaning in tamil,everyday feminism,radical feminism,what is a feminist,history of feminism,feminism meaning,feminism meaning in marathi,beyonce feminism,ladies against feminism,fourth wave feminism,why feminism is wrong,marxist feminism,everyday feminism,,,,,,,,,,,,,,,,
734,PH,2022-04-01,feminism meaning,feminism meaning,sex positive feminism,everyday feminism,feminism meaning,white feminism,women against feminism,feminism quotes,everyday feminism,feminism meaning,third wave feminism,feminist meaning in hindi,everyday feminism,radical feminism,what is a feminist,emma watson feminism,feminist meaning in hindi,feminism meaning in malayalam,women against feminism,fourth wave feminism,fourth wave feminism,why feminism is wrong,marxist feminism,multiracial feminism,,,,,,,,,,,,,,,,
735,PH,2022-05-01,feminism meaning,feminist meaning,sex positive feminism,everyday feminism,feminist meaning,white feminism,shailene woodley feminism,feminism quotes,everyday feminism,feminism meaning,third wave feminism,feminism meaning in tamil,ghostbusters feminism,radical feminism,what is a feminist,emma watson feminism speech,feminism meaning in telugu,feminism meaning in telugu,gloria steinem,fourth wave feminism,fourth wave feminism,liberal feminism,marxist feminism,frozen feminism,,,,,,,,,,,,,,,,
736,PH,2022-05-01,feminism meaning,feminism meaning,intersectional feminism,everyday feminism,feminism meaning,white feminism,emma watson feminism,feminism quotes,everyday feminism,feminism meaning,third wave feminism,feminism meaning in tamil,hillary clinton,radical feminism,what is a feminist,feminism meme,feminism meaning in tamil,feminism meaning in english,gloria steinem,fourth wave feminism,radical feminism definition,neoliberal feminism,feminism is bullshit,fourth wave feminism,,,,,,,,,,,,,,,,
737,PH,2022-05-01,feminism meaning,feminism meaning,intersectional feminism,everyday feminism,feminist meaning,white feminism,emma watson feminism,feminism quotes,everyday feminism,feminism meaning,white feminism,feminism meaning in english,feminism or cancer,feminism today,what is a feminist,feminism meme,feminist meaning in hindi,feminism meaning in telugu,love joy feminism,fourth wave feminism,radical feminism definition,mark ruffalo feminism,ladies against feminism,fourth wave feminism,,,,,,,,,,,,,,,,
738,PH,2022-06-01,feminism meaning,feminism meaning,intersectional feminism,everyday feminism,feminist meaning,waves of feminism,emma watson feminism,feminism quotes,everyday feminism,feminist meaning,white feminism,feminism meaning in tamil,intersectional feminism,feminism today,what is a feminist,feminism memes,feminism meaning in telugu,feminism meaning in tamil,love joy feminism,aziz ansari feminism,post feminism,feminazi,first wave feminism,maleficent feminism,feminism is stupid,,,,,,,,,,,,,,,
739,PH,2022-06-01,feminism meaning,feminism meaning,intersectional feminism,everyday feminism,feminism meaning,new feminism,emma watson feminism,feminism quotes,beyonce,feminist meaning,white feminism,feminist meaning in hindi,socialist feminism,difference feminism,what is a feminist,feminism meme,feminism meaning in malayalam,emma watson,love joy feminism,rowan blanchard,post feminism,why we need feminism,f bomb for feminism,beyonce feminist,bell hooks feminism is for everybody,,,,,,,,,,,,,,,
